Name,Variant ID,Product ID,Variant Title,Price,SKU,Position,Inventory Policy,Compare At Price,Fulfillment Service,Inventory Management,Option1,Option2,Option3,Created At,Updated At,Taxable,Barcode,Grams,Image ID,Weight,Weight Unit,Inventory Quantity,Old Inventory Quantity,Tax Code,Requires Shipping,Quantity Rule,Price Currency,Compare At Price Currency,Quantity Price Breaks,URL,Meta Title,Meta Description,Product Description
Jackery Solar Panel Connector,41288985608279,7301756485719,Jackery Solar Panel Connector (E1500B),20.00,07-5000-247001,2,deny,,fremont-accessories,shopify,Jackery Solar Panel Connector (E1500B),,,2024-09-27T01:10:28-07:00,2025-06-06T03:33:04-07:00,True,,454,32366758887511,1.0,lb,437,437,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-panel-connector,"
      Jackery Solar Panel Connector
","Jackery Solar Panel Connector (E1500B): Allows you to connect two Solar panels to one DC port of Explorer 1500  Jackery Solar Panel Connector (E1000/E880): Allows you to connect two Solar panels to one DC port of Explorer 1000 and Explorer 880 BUILT TO LAST: Filmed with PVC material, the cable with a 0.28 inches diamet","
Jackery Solar Panel Connector (E1500B): Allows you to connect two Solar panels to one DC port of Explorer 1500 
Jackery Solar Panel Connector (E1000/E880): Allows you to connect two Solar panels to one DC port of Explorer 1000 and Explorer 880
BUILT TO LAST: Filmed with PVC material, the cable with a 0.28 inches diameter is flame-retardant and durable that can be used for off-grid adventures
SAFE & RELIABLE: Please avoid usage during rainy days/wet environments
"
Jackery Solar Panel Connector,41288985641047,7301756485719,Jackery Solar Panel Connector (E1000/E880),35.00,07-5000-100050,3,deny,,fremont-accessories,shopify,Jackery Solar Panel Connector (E1000/E880),,,2024-09-27T01:10:28-07:00,2025-06-06T03:33:04-07:00,True,,454,32366758854743,1.0,lb,462,462,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-panel-connector,"
      Jackery Solar Panel Connector
","Jackery Solar Panel Connector (E1500B): Allows you to connect two Solar panels to one DC port of Explorer 1500  Jackery Solar Panel Connector (E1000/E880): Allows you to connect two Solar panels to one DC port of Explorer 1000 and Explorer 880 BUILT TO LAST: Filmed with PVC material, the cable with a 0.28 inches diamet","
Jackery Solar Panel Connector (E1500B): Allows you to connect two Solar panels to one DC port of Explorer 1500 
Jackery Solar Panel Connector (E1000/E880): Allows you to connect two Solar panels to one DC port of Explorer 1000 and Explorer 880
BUILT TO LAST: Filmed with PVC material, the cable with a 0.28 inches diameter is flame-retardant and durable that can be used for off-grid adventures
SAFE & RELIABLE: Please avoid usage during rainy days/wet environments
"
Shoulder & Neck Heating Pad,40079938093143,6849824522327,Default Title,60.00,21-0006-000002,1,deny,,fbd,shopify,Default Title,,,2023-01-11T18:17:26-08:00,2025-06-06T03:33:06-07:00,True,810105521009,0,,0.0,lb,37,37,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/shoulder-neck-heating-pad,"
      Shoulder & Neck Heating Pad

        – Jackery","Ergonomic Design &amp; Ultimate Safety: Ergonomic design allows the heating pad to be evenly distributed over the back and neck.It effectively soothes muscle tension and soreness, and instantly relieves neck, shoulder, and upper back pain.Its interior/exterior is well designed to ensure the heating pad's safety, while ","



Ergonomic Design & Ultimate Safety: Ergonomic design allows the heating pad to be evenly distributed over the back and neck.It effectively soothes muscle tension and soreness, and instantly relieves neck, shoulder, and upper back pain.Its interior/exterior is well designed to ensure the heating pad's safety, while your hearing pad is protected while being used.
Fast-Heating Technology & High and Stable Quality: The neck and shoulders Heated pad with fast heating technology, uniform distribution of heating wires, continuous heating to provide a more comfortable experience. Strict control of each processing procedure to ensure that each produced electric heating pad is safe.
6 Heat Settings & 4 Timer Levels: A variety of options to match every scene you need. 6 level heat adjustment helps conserve energy and prevents excessive heating, offering more options for you. Multi - level adjustment of the neck and shoulder heating pad can meet the needs of different temperatures.
Extra Large Size: Kokopro Large Electric neck and shoulders heated pad with clasp can fully covers your neck, shoulders, and upper back, help effectively relieve muscle aches, stiffness, tightness, muscle spasms, cramps, and chronic pain.
Super Soft Breathable Fabric & Machine Washable: The heating pad is not only appearance luxurious but also very practical. Remove the control panel and throw it in the washing machine! Please air dry vertically after cleaning.



"
Jackery Extreme Guard Carrying Bag,41264598483031,7294416257111,Default Title,129.00,21-0004-000012,1,deny,,fbd,shopify,Default Title,,,2024-09-11T02:26:14-07:00,2025-06-06T03:33:08-07:00,True,810105529395,0,,0.0,lb,959,959,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-extreme-guard-carrying-bag,"
      Jackery Extreme Guard Carrying Bag
","Compatible with Jackery Explorer 1000 V2, 1000 Plus, and 2000 V2, this durable bag features USB-C heating for cold-weather use, waterproof and dustproof protection, easy access, and a sturdy handle for tough environments.","

Compatibility: Fits Jackery Explorer 1000 v2 and 2000 v2.


Cold-Weather Protection: USB-C heating keeps your power station functional in extreme cold.


Waterproof & Dustproof: Protects against splashes, dust, and rain.Easy Access: Use your power station without removing it from the bag.


Durable Design: Built for tough environments with a sturdy handle.

"
Jackery Explorer 1000 v2 Portable Power Station (Refurbished),41282843639895,7300272717911,Default Title,799.00,21-0001-000220-R,1,deny,,fbd,shopify,Default Title,,,2024-09-24T00:39:02-07:00,2025-06-06T03:33:10-07:00,True,,0,,0.0,lb,694,694,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-1000-v2-portable-power-station-refurbished,"
      Jackery Explorer 1000 v2 Portable Power Station (Refurbished)
","The Explorer 1000 v2 Portable Power Station sets a new standard in portable power, offering exceptional performance for a variety of applications. Whether you're camping, traveling off-road, or facing a home emergency, this versatile power station is up to the task. It's the next-generation power solution, faster and stronger than previous generations.","
1070Wh Capacity and 1500W Output with a 50% Boost
USB-A/C Ports, up to 100W Dual PD Charging
Next-Gen Chargeshield 2.0 with 62 Forms of All-Round Protection
Emergency Super Charging Capability from 0% to 100% in Just 1 Hour

6-month Warranty: Every Refurbished product completes a rigorous refurbishment process that includes full functional testing and is backed by a 6-month warranty.

"
Jackery Solar Generator 2000 v2,41650454593623,7294415503447,Explorer 2000 v2 + SolarSaga 500 X,2349.00,60-200050-US00039,1,deny,,fbd,shopify,Explorer 2000 v2 + SolarSaga 500 X,,,2025-04-10T00:19:33-07:00,2025-06-06T03:33:13-07:00,True,810182240688,0,33115780972631,0.0,lb,432,432,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-2000-v2,"
      Jackery Solar Generator 2000 v2 | 2200 Watts Home Backup Power
","The Jackery Solar Generator 2000 V2 is a 2200-watt solar generator with instant UPS backup, designed for reliable home backup power. It keeps essential appliances like your refrigerator and internet running during sudden outages, ensuring your home stays functional and your family connected.","
2042Wh capacity and 2200W output, powering over 1 day of emergency needs.
The smallest, lightest home backup power: 40% smaller, 34% lighter at just 17.9kg.
1.7-hour Emergency Super Charge.
Jackery’s exclusive CTB technology maximizes both space efficiency and safety through its compact honeycomb design.
Quiet, eco-friendly energy with next-gen LiFePO4 battery lasting over 10 years.
ChargeShield 2.0 for advanced protection and efficient charging.
UPS ≤20ms for seamless power backup for computers, network devices, refrigerators, lighting, microwaves, and more.
Smart App Control for easy management and monitoring.


3-year warranty + 2-year extended warranty （applied automatically if purchased from our official website）

"
Jackery Solar Generator 2000 v2,41264595861591,7294415503447,Explorer 2000 v2 + SolarSaga 200W x 2,2499.00,60-2020-USD1D2,2,deny,,fbd,shopify,Explorer 2000 v2 + SolarSaga 200W x 2,,,2024-09-11T02:25:04-07:00,2025-06-06T03:33:13-07:00,True,810105528480,0,32311765205079,0.0,lb,1935,1935,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-2000-v2,"
      Jackery Solar Generator 2000 v2 | 2200 Watts Home Backup Power
","The Jackery Solar Generator 2000 V2 is a 2200-watt solar generator with instant UPS backup, designed for reliable home backup power. It keeps essential appliances like your refrigerator and internet running during sudden outages, ensuring your home stays functional and your family connected.","
2042Wh capacity and 2200W output, powering over 1 day of emergency needs.
The smallest, lightest home backup power: 40% smaller, 34% lighter at just 17.9kg.
1.7-hour Emergency Super Charge.
Jackery’s exclusive CTB technology maximizes both space efficiency and safety through its compact honeycomb design.
Quiet, eco-friendly energy with next-gen LiFePO4 battery lasting over 10 years.
ChargeShield 2.0 for advanced protection and efficient charging.
UPS ≤20ms for seamless power backup for computers, network devices, refrigerators, lighting, microwaves, and more.
Smart App Control for easy management and monitoring.


3-year warranty + 2-year extended warranty （applied automatically if purchased from our official website）

"
Jackery Explorer 2000 v2 Portable Power Station,41264600842327,7294415470679,Explorer 2000 v2 Portable Power Station,1499.00,21-0001-000266,2,deny,,fbd,shopify,Explorer 2000 v2 Portable Power Station,,,2024-09-11T02:33:46-07:00,2025-06-06T03:33:14-07:00,True,810105528459,0,32311762092119,0.0,lb,2851,2851,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-2000-v2-portable-power-station,"
      Jackery Explorer 2000 v2 Portable Power Station | 2042Wh 2200W LFP Battery
","The Jackery Explorer 2000 V2 is a 2200W portable power station with a 20ms UPS switch, ideal for camping, off-road travel, or home backup during outages.","
2042Wh capacity and 2200W output, powering over 1 day of emergency needs.
The smallest, lightest home backup power: 40% smaller, 34% lighter at just 17.9kg.
1.7-hour Emergency Super Charge.
Jackery’s exclusive CTB technology maximizes both space efficiency and safety through its compact honeycomb design.
Quiet, eco-friendly energy with next-gen LiFePO4 battery lasting over 10 years.
ChargeShield 2.0 for advanced protection and efficient charging.
UPS ≤20ms for seamless power backup for computers, network devices, refrigerators, lighting, microwaves, and more.
Smart App Control for easy management and monitoring.

The 2000v2 Extreme Kit (with Guard Carrying Bag) powers reliably in -40 farenheit conditions, providing up to 400% longer usage than without it.
Warranty Extension: 3-Year Warranty + 2-Year Extended Warranty (automatically applied if purchased from our official website)

"
Jackery Explorer 2000 v2 Portable Power Station,41264600875095,7294415470679,Explorer 2000 v2 Extreme Kit,1599.00,60-2000-USD1A1,3,deny,,fbd,shopify,Explorer 2000 v2 Extreme Kit,,,2024-09-11T02:33:46-07:00,2025-06-06T03:33:14-07:00,True,810105529401,0,32311762157655,0.0,lb,486,486,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-2000-v2-portable-power-station,"
      Jackery Explorer 2000 v2 Portable Power Station | 2042Wh 2200W LFP Battery
","The Jackery Explorer 2000 V2 is a 2200W portable power station with a 20ms UPS switch, ideal for camping, off-road travel, or home backup during outages.","
2042Wh capacity and 2200W output, powering over 1 day of emergency needs.
The smallest, lightest home backup power: 40% smaller, 34% lighter at just 17.9kg.
1.7-hour Emergency Super Charge.
Jackery’s exclusive CTB technology maximizes both space efficiency and safety through its compact honeycomb design.
Quiet, eco-friendly energy with next-gen LiFePO4 battery lasting over 10 years.
ChargeShield 2.0 for advanced protection and efficient charging.
UPS ≤20ms for seamless power backup for computers, network devices, refrigerators, lighting, microwaves, and more.
Smart App Control for easy management and monitoring.

The 2000v2 Extreme Kit (with Guard Carrying Bag) powers reliably in -40 farenheit conditions, providing up to 400% longer usage than without it.
Warranty Extension: 3-Year Warranty + 2-Year Extended Warranty (automatically applied if purchased from our official website)

"
Jackery Explorer 2000 v2 Portable Power Station,41665361608791,7294415470679,Explorer 2000 v2 Kit (4kWh),2999.00,60-200000-US00090,4,deny,,fbd,shopify,Explorer 2000 v2 Kit (4kWh),,,2025-04-16T18:29:39-07:00,2025-06-06T03:33:14-07:00,True,810182241180,0,33326384382039,0.0,lb,90,90,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-2000-v2-portable-power-station,"
      Jackery Explorer 2000 v2 Portable Power Station | 2042Wh 2200W LFP Battery
","The Jackery Explorer 2000 V2 is a 2200W portable power station with a 20ms UPS switch, ideal for camping, off-road travel, or home backup during outages.","
2042Wh capacity and 2200W output, powering over 1 day of emergency needs.
The smallest, lightest home backup power: 40% smaller, 34% lighter at just 17.9kg.
1.7-hour Emergency Super Charge.
Jackery’s exclusive CTB technology maximizes both space efficiency and safety through its compact honeycomb design.
Quiet, eco-friendly energy with next-gen LiFePO4 battery lasting over 10 years.
ChargeShield 2.0 for advanced protection and efficient charging.
UPS ≤20ms for seamless power backup for computers, network devices, refrigerators, lighting, microwaves, and more.
Smart App Control for easy management and monitoring.

The 2000v2 Extreme Kit (with Guard Carrying Bag) powers reliably in -40 farenheit conditions, providing up to 400% longer usage than without it.
Warranty Extension: 3-Year Warranty + 2-Year Extended Warranty (automatically applied if purchased from our official website)

"
Jackery Solar Generator 100 Plus,41234869256279,7288872501335,Explorer 100 Plus + SolarSaga 40W*1,229.00,60-0104-USA1A1,1,deny,,fbd,shopify,Explorer 100 Plus + SolarSaga 40W*1,,,2024-09-05T19:47:48-07:00,2025-06-06T03:33:16-07:00,True,810105528879,0,32288498516055,0.0,lb,452,452,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-100-plus,"
      Jackery Solar Generator 100 Plus
","The Mini Jackery 100 Plus Portable Power Station offers reliable power with a 99Wh capacity and 128W output, perfect for on-the-go use. Powered by a long-lasting LFP battery, it boasts up to 2,000 cycles while maintaining 80% capacity. Its fully upgraded Battery Management System (BMS) ensures enhanced safety and protection. Featuring 100W dual PD charging and discharging, it charges efficiently—fully DC charged in 1.8 hours and solar charged in just 2 hours. Whisper-quiet and emission-free, it achieves an impressive 23% solar conversion rate with the SolarSaga 40W panel, making it ideal for sustainable energy needs.","
Mini Jackery Portable Power Station, 99Wh, 128W
Long-lasting LFP Battery: 2,000 Cycles to 80% Capacity
Fully Upgraded BMS (Battery Management System) Protections
100W Dual PD Charging & Discharging
Fully DC Charged in 1.8 Hours and Solar Charged in 2 Hours
Whisper Quiet, Emission Free
Efficient Solar Conversion: 23% with SolarSaga 40W
Explorer 100 Plus: 2-Year Warranty; SolarSaga 40W: 3-Year Warranty + 2-Year Extended Warranty (automatically applied when purchased from our official website)

"
Solar Generator 2000 Plus,41555998933079,7287377887319,Explorer 2000 Plus + SolarSaga 500 X,1799.00,60-200050-US00029,1,deny,2949.00,fbd,shopify,Explorer 2000 Plus + SolarSaga 500 X,,,2025-02-14T00:41:34-08:00,2025-06-06T03:33:18-07:00,True,810182240480,0,32889744392279,0.0,lb,438,438,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/solar-generator-2000-plus-series,"
      Solar Generator 2000 Plus

        – Jackery","Get up to $1,589.7 in Tax Credit. Click for information Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity Leaping Performance: Powers Heavy-duty Devices up to 6000W Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6 Long-lasting Reliability: Outsta","

Get up to $1,589.7 in Tax Credit. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)
Use a transfer switch (Value $399.99) to create a whole-home backup solution. Power from any outlet, anywhere in the house, click here to learn more!

"
